Source,Target,Type,Id,Label,timeset,Weight
13463,13472,Undirected,454,,,6
13463,13473,Undirected,455,,,1
13463,13646,Undirected,456,,,2
13463,13647,Undirected,457,,,18
13463,13648,Undirected,458,,,4
13463,13644,Undirected,459,,,8
13463,13649,Undirected,460,,,5
13463,13650,Undirected,461,,,17
13463,13651,Undirected,462,,,3
13463,13645,Undirected,463,,,16
13463,13468,Undirected,464,,,17
13463,13663,Undirected,465,,,7
13463,13664,Undirected,466,,,7
13463,13671,Undirected,467,,,3
13463,13672,Undirected,468,,,4
13463,13555,Undirected,469,,,2
13463,13674,Undirected,470,,,11
13463,13675,Undirected,471,,,4
13463,13676,Undirected,472,,,1
13463,13723,Undirected,473,,,5
13463,13724,Undirected,474,,,5
13463,13725,Undirected,475,,,5
13463,13726,Undirected,476,,,8
13463,13727,Undirected,477,,,2
13463,13728,Undirected,478,,,7
13463,13742,Undirected,479,,,8
13463,13670,Undirected,480,,,2
13463,13782,Undirected,481,,,5
13463,13692,Undirected,482,,,2
13463,13783,Undirected,483,,,8
13463,13665,Undirected,484,,,2
13463,13693,Undirected,485,,,2
13463,13797,Undirected,486,,,4
13463,13798,Undirected,487,,,5
13463,13799,Undirected,488,,,5
13463,13526,Undirected,489,,,4
13463,13800,Undirected,490,,,1
13463,13964,Undirected,491,,,12
13463,13965,Undirected,492,,,2
13463,13966,Undirected,493,,,3
13463,13967,Undirected,494,,,10
13463,13888,Undirected,495,,,1
13463,13890,Undirected,496,,,1
13463,13769,Undirected,497,,,1
13463,13770,Undirected,498,,,1
13463,13974,Undirected,499,,,2
13463,13975,Undirected,500,,,5
13463,13976,Undirected,501,,,8
13463,13977,Undirected,502,,,2
13463,13980,Undirected,503,,,3
13463,13981,Undirected,504,,,4
13463,13518,Undirected,505,,,1
13463,13995,Undirected,506,,,7
13463,13666,Undirected,507,,,1
13463,13996,Undirected,508,,,6
13463,13997,Undirected,509,,,4
13463,13998,Undirected,510,,,9
13463,13643,Undirected,511,,,2
13463,14042,Undirected,512,,,9
13463,14043,Undirected,513,,,2
13463,14044,Undirected,514,,,2
13463,14045,Undirected,515,,,2
13463,14059,Undirected,516,,,6
13463,14112,Undirected,517,,,7
13463,14264,Undirected,518,,,15
13463,14335,Undirected,519,,,9
13463,14385,Undirected,520,,,9
13463,13637,Undirected,521,,,2
13463,14421,Undirected,522,,,9
