Id,Label,timeset,0,1,2,3,4,5,6,7,8,degree,weighted degree,Eccentricity,closnesscentrality,harmonicclosnesscentrality,betweenesscentrality,pageranks,componentnumber,modularity_class,eigencentrality,clustering,triangles
16644,16644,,{'scopus_id': 55586434900},"{'full_name': 'Buzdalova, Arina'}",{'department': '[212] кафедра компьютерных технологий'},{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'position': 'программист'},{'total_pub': 7},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'itmo_depart_and_others': '[212] кафедра компьютерных технологий'},9,34,7,0.261772,0.284441,541.775861,0.001099,0,2,0.041995,0.527778,19
16658,16658,,{'scopus_id': 6506597252},"{'full_name': 'Samusev, K. B.'}",{'department': '[519] кафедра фотоники и оптоинформатики'},{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'position': 'старший научный сотрудник'},{'total_pub': 7},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'itmo_depart_and_others': '[519] кафедра фотоники и оптоинформатики'},23,92,6,0.314946,0.34998,2880.313528,0.001913,0,7,0.324379,0.383399,97
16171,16171,,{'scopus_id': 56946917500},"{'full_name': 'Teslya, Nikolay'}",{'department': 'ITMO Unknown'},{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'position': nan},{'total_pub': 6},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'itmo_depart_and_others': 'ITMO Unknown'},13,51,7,0.258726,0.282127,1537.069675,0.001631,0,3,0.056027,0.5,39
16176,16176,,{'scopus_id': 7003857304},"{'full_name': 'Vartanyan, Tigran A.'}",{'department': 'ITMO Unknown'},{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'position': nan},{'total_pub': 6},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'itmo_depart_and_others': 'ITMO Unknown'},14,43,7,0.255751,0.287382,1633.506386,0.001419,0,35,0.082185,0.395604,36
16184,16184,,{'scopus_id': 7004999626},"{'full_name': 'Maximov, M. V.'}",{'department': nan},{'country': 'Russian Federation'},{'university': 'St Petersburg National Research Academic University of the Russian Academy of Sciences'},{'position': nan},{'total_pub': 6},{'itmo_and_others': 'Russian Federation'},{'itmo_depart_and_others': 'Russian Federation'},37,179,6,0.275334,0.316489,3422.486383,0.002376,0,14,0.476728,0.436937,291
16186,16186,,{'scopus_id': 35379962200},"{'full_name': 'Zhukov, A. E.'}",{'department': nan},{'country': 'Russian Federation'},{'university': 'St Petersburg National Research Academic University of the Russian Academy of Sciences'},{'position': nan},{'total_pub': 6},{'itmo_and_others': 'Russian Federation'},{'itmo_depart_and_others': 'Russian Federation'},37,179,6,0.275334,0.316489,3422.486383,0.002376,0,14,0.476728,0.436937,291
16200,16200,,{'scopus_id': 46061309400},"{'full_name': 'Voroshilov, P. M.'}",{'department': '[519] кафедра фотоники и оптоинформатики'},{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'position': 'инженер-исследователь'},{'total_pub': 6},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'itmo_depart_and_others': '[519] кафедра фотоники и оптоинформатики'},25,95,6,0.300391,0.338797,1500.961627,0.001976,0,17,0.457509,0.476667,143
16217,16217,,{'scopus_id': 57196959497},"{'full_name': 'Gromov, Vladislav S.'}",{'department': '[101] кафедра систем управления и информатики'},{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'position': 'инженер'},{'total_pub': 6},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'itmo_depart_and_others': '[101] кафедра систем управления и информатики'},11,71,6,0.243376,0.266391,149.935527,0.001272,0,0,0.053436,0.763636,42
16265,16265,,{'scopus_id': 55412016500},"{'full_name': 'Ignatiev, A. I.'}",{'department': 'ITMO Unknown'},{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'position': nan},{'total_pub': 6},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'itmo_depart_and_others': 'ITMO Unknown'},18,65,6,0.300605,0.32925,1888.030021,0.001883,0,1,0.133579,0.333333,51
16289,16289,,{'scopus_id': 55887939500},"{'full_name': 'Bazylev, Dmitry'}",{'department': 'ITMO Unknown'},{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'position': nan},{'total_pub': 6},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'itmo_depart_and_others': 'ITMO Unknown'},13,95,6,0.26008,0.285385,1224.592676,0.001451,0,0,0.066091,0.461538,36
16290,16290,,{'scopus_id': 55521791600},"{'full_name': 'Margun, Alexey'}",{'department': '[101] кафедра систем управления и информатики'},{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'position': 'инженер'},{'total_pub': 6},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'itmo_depart_and_others': '[101] кафедра систем управления и информатики'},8,53,6,0.256761,0.278817,271.020966,0.000951,0,0,0.044627,0.785714,22
16291,16291,,{'scopus_id': 55355650800},"{'full_name': 'Zimenko, Konstantin'}",{'department': '[101] кафедра систем управления и информатики'},{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'position': 'инженер'},{'total_pub': 6},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'itmo_depart_and_others': '[101] кафедра систем управления и информатики'},8,53,6,0.256761,0.278817,271.020966,0.000951,0,0,0.044627,0.785714,22
16328,16328,,{'scopus_id': 6507383012},"{'full_name': 'Konyakhin, Igor'}",{'department': '[201] кафедра оптико-электронных приборов и систем'},{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'position': 'профессор'},{'total_pub': 6},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'itmo_depart_and_others': '[201] кафедра оптико-электронных приборов и систем'},11,29,7,0.255673,0.280566,8320.917854,0.00191,0,32,0.038961,0.163636,9
16332,16332,,{'scopus_id': 55303364600},"{'full_name': 'Chertov, Aleksandr N.'}",{'department': '[201] кафедра оптико-электронных приборов и систем'},{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'position': 'старший научный сотрудник'},{'total_pub': 6},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'itmo_depart_and_others': '[201] кафедра оптико-электронных приборов и систем'},11,47,7,0.250445,0.27417,777.754745,0.001343,0,32,0.046708,0.418182,23
16334,16334,,{'scopus_id': 6603855670},"{'full_name': 'Korotaev, Valery V.'}",{'department': 'ITMO Unknown'},{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'position': nan},{'total_pub': 6},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'itmo_depart_and_others': 'ITMO Unknown'},13,49,7,0.251264,0.274131,3317.781869,0.001698,0,32,0.035892,0.346154,27
16374,16374,,{'scopus_id': 55958039900},"{'full_name': 'Martynenko, Irina V.'}",{'department': 'ITMO Unknown'},{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'position': nan},{'total_pub': 6},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'itmo_depart_and_others': 'ITMO Unknown'},20,99,6,0.277322,0.309231,276.814127,0.001617,0,2,0.281745,0.557895,106
16376,16376,,{'scopus_id': 7003470475},"{'full_name': 'Gun’ko, Yuri K.'}",{'department': 'ITMO Unknown'},{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'position': nan},{'total_pub': 6},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'itmo_depart_and_others': 'ITMO Unknown'},21,87,6,0.296283,0.329822,1244.296162,0.001716,0,2,0.312872,0.428571,90
16395,16395,,{'scopus_id': 56094425600},"{'full_name': 'Duka, M. V.'}",{'department': 'ITMO Unknown'},{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'position': nan},{'total_pub': 6},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'itmo_depart_and_others': 'ITMO Unknown'},21,67,7,0.271355,0.30306,1315.838553,0.001902,0,25,0.168745,0.414286,87
16402,16402,,{'scopus_id': 7006301031},"{'full_name': 'Gutkin, M. Yu'}",{'department': '[236] кафедра современных функциональных материалов'},{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'position': 'профессор'},{'total_pub': 6},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'itmo_depart_and_others': '[236] кафедра современных функциональных материалов'},13,45,6,0.273463,0.301223,6062.309231,0.001786,0,35,0.054523,0.269231,21
