Id,Label,timeset,0,1,2,3,4,5,6,7,8,degree,weighted degree,Eccentricity,closnesscentrality,harmonicclosnesscentrality,betweenesscentrality,pageranks,componentnumber,modularity_class,clustering,triangles
11465,11465,,{'scopus_id': 6602889390},"{'full_name': 'Ostrovsky, P. M.'}",{'department': nan},{'country': 'Germany'},{'university': 'Max Planck Institute for Solid State Research'},{'position': nan},{'total_pub': 1},{'itmo_and_others': 'Germany'},{'itmo_depart_and_others': 'Germany'},3,12,8,0.191287,0.199815,0,0.000299,0,24,1,3
11469,11469,,{'scopus_id': 56017947300},"{'full_name': 'Benoit, J. M.'}",{'department': nan},{'country': 'France'},{'university': 'Université Claude Bernard Lyon 1'},{'position': nan},{'total_pub': 1},{'itmo_and_others': 'France'},{'itmo_depart_and_others': 'France'},9,36,8,0.219795,0.234616,0,0.000382,0,27,1,36
11470,11470,,{'scopus_id': 24174193900},"{'full_name': 'Ferrier, L.'}",{'department': nan},{'country': 'France'},{'university': 'Institut National des Sciences Appliquées de Lyon'},{'position': nan},{'total_pub': 1},{'itmo_and_others': 'France'},{'itmo_depart_and_others': 'France'},9,36,8,0.219795,0.234616,0,0.000382,0,27,1,36
11471,11471,,{'scopus_id': 7003838973},"{'full_name': 'Benyattou, T.'}",{'department': nan},{'country': 'France'},{'university': 'Institut National des Sciences Appliquées de Lyon'},{'position': nan},{'total_pub': 1},{'itmo_and_others': 'France'},{'itmo_depart_and_others': 'France'},9,36,8,0.219795,0.234616,0,0.000382,0,27,1,36
11472,11472,,{'scopus_id': 6602898268},"{'full_name': 'Jamois, C.'}",{'department': nan},{'country': 'France'},{'university': 'Institut National des Sciences Appliquées de Lyon'},{'position': nan},{'total_pub': 1},{'itmo_and_others': 'France'},{'itmo_depart_and_others': 'France'},9,36,8,0.219795,0.234616,0,0.000382,0,27,1,36
11477,11477,,{'scopus_id': 57200071138},"{'full_name': 'Hongfeng, M. A.'}",{'department': nan},{'country': 'France'},{'university': 'Laboratoire Hubert Curien UMR CNRS 5516'},{'position': nan},{'total_pub': 1},{'itmo_and_others': 'France'},{'itmo_depart_and_others': 'France'},5,20,7,0.237259,0.252285,0,0.000276,0,10,1,10
11479,11479,,{'scopus_id': 56963525500},"{'full_name': 'Rudenko, Anton'}",{'department': nan},{'country': 'France'},{'university': 'Laboratoire Hubert Curien UMR CNRS 5516'},{'position': nan},{'total_pub': 1},{'itmo_and_others': 'France'},{'itmo_depart_and_others': 'France'},5,20,7,0.237259,0.252285,0,0.000276,0,10,1,10
11482,11482,,{'scopus_id': 7003784518},"{'full_name': 'Itina, Tatiana E.'}",{'department': 'ITMO Unknown'},{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'position': nan},{'total_pub': 1},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'itmo_depart_and_others': 'ITMO Unknown'},5,20,7,0.237259,0.252285,0,0.000276,0,10,1,10
11487,11487,,{'scopus_id': 56323503800},"{'full_name': 'Permyakov, Dmitry V.'}",{'department': '[277] кафедра нанофотоники и метаматериалов'},{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'position': 'научный сотрудник'},{'total_pub': 1},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'itmo_depart_and_others': '[277] кафедра нанофотоники и метаматериалов'},10,40,7,0.269719,0.291112,0,0.000328,0,0,1,45
11489,11489,,{'scopus_id': 57219560014},"{'full_name': 'Baranov, Dmitry'}",{'department': 'ITMO Unknown'},{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'position': nan},{'total_pub': 1},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'itmo_depart_and_others': 'ITMO Unknown'},10,40,7,0.269719,0.291112,0,0.000328,0,0,1,45
11496,11496,,{'scopus_id': 7202662366},"{'full_name': 'Nazarov, V. V.'}",{'department': 'ITMO Unknown'},{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'position': nan},{'total_pub': 1},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'itmo_depart_and_others': 'ITMO Unknown'},4,16,8,0.192622,0.202335,0,0.000254,0,17,1,6
11498,11498,,{'scopus_id': 12755591400},"{'full_name': 'Buchvarov, I. C.H.'}",{'department': 'ITMO Unknown'},{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'position': nan},{'total_pub': 1},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'itmo_depart_and_others': 'ITMO Unknown'},4,16,8,0.192622,0.202335,0,0.000254,0,17,1,6
11499,11499,,{'scopus_id': 55549794600},"{'full_name': 'Bubnova, Tatyana'}",{'department': nan},{'country': 'Russian Federation'},{'university': 'Institute of Geology KarRC RAS'},{'position': nan},{'total_pub': 1},{'itmo_and_others': 'Russian Federation'},{'itmo_depart_and_others': 'Russian Federation'},3,12,8,0.210046,0.221247,0,0.000223,0,10,1,3
11500,11500,,{'scopus_id': 6504651118},"{'full_name': 'Skamnitskaya, Lubov'}",{'department': nan},{'country': 'Russian Federation'},{'university': 'Institute of Geology KarRC RAS'},{'position': nan},{'total_pub': 1},{'itmo_and_others': 'Russian Federation'},{'itmo_depart_and_others': 'Russian Federation'},3,12,8,0.210046,0.221247,0,0.000223,0,10,1,3
11504,11504,,{'scopus_id': 57199399331},"{'full_name': 'Senkevich, N. Y.'}",{'department': 'ITMO Unknown'},{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'position': nan},{'total_pub': 1},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'itmo_depart_and_others': 'ITMO Unknown'},3,12,7,0.227134,0.240617,0,0.000222,0,24,1,3
11508,11508,,{'scopus_id': 56460365300},"{'full_name': 'Khramenkova, Elena V.'}",{'department': 'ITMO Unknown'},{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'position': nan},{'total_pub': 1},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'itmo_depart_and_others': 'ITMO Unknown'},3,12,7,0.248745,0.264883,0,0.000154,0,0,1,3
11512,11512,,{'scopus_id': 54412043300},"{'full_name': 'Danaeifar, Mohammad'}",{'department': nan},{'country': 'Iran'},{'university': 'K. N. Toosi\xa0University\xa0of Technology'},{'position': nan},{'total_pub': 1},{'itmo_and_others': 'Iran'},{'itmo_depart_and_others': 'Iran'},6,24,7,0.27695,0.298405,0,0.000239,0,0,1,15
11518,11518,,{'scopus_id': 57200595667},"{'full_name': 'Jacobsen, Rasmus E.'}",{'department': nan},{'country': 'Denmark'},{'university': 'Technical University of Denmark'},{'position': nan},{'total_pub': 1},{'itmo_and_others': 'Denmark'},{'itmo_depart_and_others': 'Denmark'},7,33,7,0.25,0.268032,0,0.000299,0,0,1,21
11519,11519,,{'scopus_id': 6508345306},"{'full_name': 'Arslanagic, Samel'}",{'department': nan},{'country': 'Denmark'},{'university': 'Technical University of Denmark'},{'position': nan},{'total_pub': 1},{'itmo_and_others': 'Denmark'},{'itmo_depart_and_others': 'Denmark'},7,24,7,0.25,0.268032,0,0.000299,0,0,1,21
11520,11520,,{'scopus_id': 56119112700},"{'full_name': 'Kuznetsova, Svetlana'}",{'department': nan},{'country': 'Russian Federation'},{'university': 'Lobachevsky State University of Nizhni Novgorod'},{'position': nan},{'total_pub': 1},{'itmo_and_others': 'Russian Federation'},{'itmo_depart_and_others': 'Russian Federation'},7,24,7,0.25,0.268032,0,0.000299,0,0,1,21
11528,11528,,{'scopus_id': 57191592945},"{'full_name': 'Petranevsky, Igor V.'}",{'department': 'ITMO Unknown'},{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'position': nan},{'total_pub': 1},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'itmo_depart_and_others': 'ITMO Unknown'},5,20,8,0.217617,0.22939,0,0.000285,0,5,1,10
11529,11529,,{'scopus_id': 57191591036},"{'full_name': 'Klyunin, Alexey O.'}",{'department': 'ITMO Unknown'},{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'position': nan},{'total_pub': 1},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'itmo_depart_and_others': 'ITMO Unknown'},5,20,8,0.217617,0.22939,0,0.000285,0,5,1,10
11537,11537,,{'scopus_id': 57199728630},"{'full_name': 'Litvyak, Valentina M.'}",{'department': nan},{'country': 'Russian Federation'},{'university': 'Saint Petersburg State University'},{'position': nan},{'total_pub': 1},{'itmo_and_others': 'Russian Federation'},{'itmo_depart_and_others': 'Russian Federation'},8,32,7,0.239494,0.254597,0,0.000394,0,7,1,28
11538,11538,,{'scopus_id': 6505998177},"{'full_name': 'Nestoklon, Mikhail O.'}",{'department': nan},{'country': 'Russian Federation'},{'university': 'Ioffe Institute'},{'position': nan},{'total_pub': 1},{'itmo_and_others': 'Russian Federation'},{'itmo_depart_and_others': 'Russian Federation'},8,32,7,0.239494,0.254597,0,0.000394,0,7,1,28
11539,11539,,{'scopus_id': 15750237900},"{'full_name': 'Cherbunin, Roman V.'}",{'department': nan},{'country': 'Russian Federation'},{'university': 'Saint Petersburg State University'},{'position': nan},{'total_pub': 1},{'itmo_and_others': 'Russian Federation'},{'itmo_depart_and_others': 'Russian Federation'},8,32,7,0.239494,0.254597,0,0.000394,0,7,1,28
11540,11540,,{'scopus_id': 7006263381},"{'full_name': 'Golubkov, Valerii V.'}",{'department': nan},{'country': 'Russian Federation'},{'university': 'I. V. Grebenshchikov Institute of Silicate Chemistry of the Russian Academy of Sciences'},{'position': nan},{'total_pub': 1},{'itmo_and_others': 'Russian Federation'},{'itmo_depart_and_others': 'Russian Federation'},8,32,7,0.239494,0.254597,0,0.000394,0,7,1,28
11541,11541,,{'scopus_id': 55600929000},"{'full_name': 'Onushchenko, Petr A.'}",{'department': nan},{'country': 'Russian Federation'},{'university': 'I. V. Grebenshchikov Institute of Silicate Chemistry of the Russian Academy of Sciences'},{'position': nan},{'total_pub': 1},{'itmo_and_others': 'Russian Federation'},{'itmo_depart_and_others': 'Russian Federation'},8,32,7,0.239494,0.254597,0,0.000394,0,7,1,28
11543,11543,,{'scopus_id': 6601998237},"{'full_name': 'Onushchenko, Alexei A.'}",{'department': nan},{'country': 'Russian Federation'},{'university': 'S.I. Vavilov State Optical Institute'},{'position': nan},{'total_pub': 1},{'itmo_and_others': 'Russian Federation'},{'itmo_depart_and_others': 'Russian Federation'},8,32,7,0.239494,0.254597,0,0.000394,0,7,1,28
11544,11544,,{'scopus_id': 6701643704},"{'full_name': 'Goupalov, Serguei V.'}",{'department': nan},{'country': 'Russian Federation'},{'university': 'Ioffe Institute'},{'position': nan},{'total_pub': 1},{'itmo_and_others': 'Russian Federation'},{'itmo_depart_and_others': 'Russian Federation'},8,32,7,0.239494,0.254597,0,0.000394,0,7,1,28
11545,11545,,{'scopus_id': 7006333920},"{'full_name': 'Fransson, J.'}",{'department': nan},{'country': 'Sweden'},{'university': 'Uppsala Universitet'},{'position': nan},{'total_pub': 1},{'itmo_and_others': 'Sweden'},{'itmo_depart_and_others': 'Sweden'},5,20,8,0.194955,0.204902,0,0.000305,0,24,1,10
11548,11548,,{'scopus_id': 7102306250},"{'full_name': 'Bhattacharjee, S.'}",{'department': nan},{'country': 'South Korea'},{'university': 'Korea Institute of Science and Technology'},{'position': nan},{'total_pub': 1},{'itmo_and_others': 'South Korea'},{'itmo_depart_and_others': 'South Korea'},5,20,8,0.194955,0.204902,0,0.000305,0,24,1,10
11549,11549,,{'scopus_id': 24528167300},"{'full_name': 'Hellsvik, J.'}",{'department': nan},{'country': 'Sweden'},{'university': 'Nordisk Institut for Teoretisk Atomtysik'},{'position': nan},{'total_pub': 1},{'itmo_and_others': 'Sweden'},{'itmo_depart_and_others': 'Sweden'},5,20,8,0.194955,0.204902,0,0.000305,0,24,1,10
11556,11556,,{'scopus_id': 35725145600},"{'full_name': 'Aouassa, M.'}",{'department': nan},{'country': 'Tunisia'},{'university': 'Faculty of Sciences of Monastir'},{'position': nan},{'total_pub': 1},{'itmo_and_others': 'Tunisia'},{'itmo_depart_and_others': 'Tunisia'},16,49,7,0.278989,0.303486,891.285411,0.000524,0,0,0.533333,64
11557,11557,,{'scopus_id': 57195431783},"{'full_name': 'Mitsai, E.'}",{'department': nan},{'country': 'Russian Federation'},"{'university': 'Institute for Automation and Control Processes, Far Eastern Branch, Russian Academy of Sciences'}",{'position': nan},{'total_pub': 1},{'itmo_and_others': 'Russian Federation'},{'itmo_depart_and_others': 'Russian Federation'},9,36,7,0.252846,0.272,0,0.000341,0,0,1,36
11558,11558,,{'scopus_id': 57191280588},"{'full_name': 'Syubaev, S.'}",{'department': nan},{'country': 'Russian Federation'},"{'university': 'Institute for Automation and Control Processes, Far Eastern Branch, Russian Academy of Sciences'}",{'position': nan},{'total_pub': 1},{'itmo_and_others': 'Russian Federation'},{'itmo_depart_and_others': 'Russian Federation'},9,36,7,0.252846,0.272,0,0.000341,0,0,1,36
11559,11559,,{'scopus_id': 56900731800},"{'full_name': 'Pavlov, D.'}",{'department': nan},{'country': 'Russian Federation'},"{'university': 'Institute for Automation and Control Processes, Far Eastern Branch, Russian Academy of Sciences'}",{'position': nan},{'total_pub': 1},{'itmo_and_others': 'Russian Federation'},{'itmo_depart_and_others': 'Russian Federation'},9,36,7,0.252846,0.272,0,0.000341,0,0,1,36
11560,11560,,{'scopus_id': 55240521700},"{'full_name': 'Zhizhchenko, A.'}",{'department': nan},{'country': 'Russian Federation'},"{'university': 'Institute for Automation and Control Processes, Far Eastern Branch, Russian Academy of Sciences'}",{'position': nan},{'total_pub': 1},{'itmo_and_others': 'Russian Federation'},{'itmo_depart_and_others': 'Russian Federation'},9,36,7,0.252846,0.272,0,0.000341,0,0,1,36
