Id,Label,timeset,0,1,2,3,4,5,6,7,8,degree,weighted degree,Eccentricity,closnesscentrality,harmonicclosnesscentrality,betweenesscentrality,eigencentrality,modularity_class,clustering,triangles,componentnumber
328,328,,{'scopus_id': 57215130271},"{'full_name': 'Yusupov, Ildar'}",{'department': '[768] физический факультет'},{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'position': 'инженер'},{'total_pub': 11},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'itmo_depart_and_others': '[768] физический факультет'},23,198,7,0.285948,0.311001,1873.138996,0.133294,5,0.581028,147,0
566,566,,{'scopus_id': 56518177400},"{'full_name': 'Zograf, George'}",{'department': 'ITMO Unknown'},{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'position': nan},{'total_pub': 11},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'itmo_depart_and_others': 'ITMO Unknown'},36,204,7,0.295217,0.32399,5215.262382,0.220556,35,0.396825,250,0
598,598,,{'scopus_id': 14627509100},"{'full_name': 'Ladutenko, Konstantin'}",{'department': 'ITMO Unknown'},{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'position': nan},{'total_pub': 11},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'itmo_depart_and_others': 'ITMO Unknown'},50,228,6,0.316111,0.348903,36645.290749,0.289653,5,0.198367,243,0
664,664,,{'scopus_id': 35572352400},"{'full_name': 'Simovski, C.'}",{'department': 'ITMO Unknown'},{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'position': nan},{'total_pub': 11},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'itmo_depart_and_others': 'ITMO Unknown'},40,104,7,0.277629,0.304835,33343.346167,0.094208,4,0.175641,137,0
1045,1045,,{'scopus_id': 36616700800},"{'full_name': 'Ushakova, Elena V.'}",{'department': 'ITMO Unknown'},{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'position': nan},{'total_pub': 11},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'itmo_depart_and_others': 'ITMO Unknown'},62,168,6,0.295092,0.32537,50350.911726,0.154976,12,0.172396,326,0
1651,1651,,{'scopus_id': 56974083200},"{'full_name': 'Demidova, Galina'}",{'department': '[761] факультет систем управления и робототехники'},{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}","{'position': 'доцент (квалификационная категория ""ординарный доцент"")'}",{'total_pub': 11},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'itmo_depart_and_others': '[761] факультет систем управления и робототехники'},36,114,7,0.256608,0.277414,23787.272344,0.044896,7,0.177778,112,0
1754,1754,,{'scopus_id': 57191569306},"{'full_name': 'Livshitz, Ilya I.'}",{'department': '[763] факультет безопасности информационных технологий'},{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}","{'position': 'профессор (квалификационная категория ""профессор практики"")'}",{'total_pub': 11},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'itmo_depart_and_others': '[763] факультет безопасности информационных технологий'},26,80,8,0.218848,0.233918,47298.800363,0.015678,16,0.132308,43,0
32,32,,{'scopus_id': 57210122018},"{'full_name': 'Gridchin, V. O.'}",{'department': nan},{'country': 'Russian Federation'},{'university': 'Alferov University'},{'position': nan},{'total_pub': 10},{'itmo_and_others': 'Russian Federation'},{'itmo_depart_and_others': 'Russian Federation'},54,199,7,0.294068,0.324438,15060.668654,0.25381,3,0.253669,363,0
47,47,,{'scopus_id': 7202780078},"{'full_name': 'Kiselev, A. D.'}",{'department': 'ITMO Unknown'},{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'position': nan},{'total_pub': 10},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'itmo_depart_and_others': 'ITMO Unknown'},22,75,7,0.257625,0.277022,16516.357056,0.031661,24,0.25974,60,0
177,177,,{'scopus_id': 50760951300},"{'full_name': 'Bogdanov, K.'}",{'department': 'ITMO Unknown'},{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'position': nan},{'total_pub': 10},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'itmo_depart_and_others': 'ITMO Unknown'},34,131,7,0.283887,0.311824,20703.349381,0.111755,9,0.231729,130,0
208,208,,{'scopus_id': 56401016000},"{'full_name': 'Olekhno, N. A.'}",{'department': '[768] физический факультет'},{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'position': 'инженер'},{'total_pub': 10},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'itmo_depart_and_others': '[768] физический факультет'},33,155,6,0.294254,0.321239,13887.492836,0.142378,35,0.30303,160,0
359,359,,{'scopus_id': 56366230300},"{'full_name': 'Tcypkin, Anton'}",{'department': 'ITMO Unknown'},{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'position': nan},{'total_pub': 10},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'itmo_depart_and_others': 'ITMO Unknown'},32,129,7,0.265351,0.288271,17564.221683,0.051429,25,0.262097,130,0
422,422,,{'scopus_id': 8385944600},"{'full_name': 'Krzhizhanovskaya, Valeria V.'}",{'department': 'ITMO Unknown'},{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'position': nan},{'total_pub': 10},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'itmo_depart_and_others': 'ITMO Unknown'},23,101,8,0.243681,0.262927,20165.311913,0.028744,6,0.27668,70,0
434,434,,{'scopus_id': 56032041700},"{'full_name': 'Zakoldaev, Roman A.'}",{'department': 'ITMO Unknown'},{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'position': nan},{'total_pub': 10},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'itmo_depart_and_others': 'ITMO Unknown'},37,125,7,0.269676,0.294437,29949.951582,0.07284,13,0.1997,133,0
563,563,,{'scopus_id': 57200213601},"{'full_name': 'Metsker, Oleg'}",{'department': nan},{'country': 'Russian Federation'},{'university': 'Almazov National Medical Research Centre'},{'position': nan},{'total_pub': 10},{'itmo_and_others': 'Russian Federation'},{'itmo_depart_and_others': 'Russian Federation'},22,76,7,0.256021,0.274808,18876.93476,0.026598,6,0.21645,50,0
585,585,,{'scopus_id': 7006167582},"{'full_name': 'Belov, P. A.'}",{'department': 'ITMO Unknown'},{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'position': nan},{'total_pub': 10},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'itmo_depart_and_others': 'ITMO Unknown'},78,194,6,0.311081,0.347866,79485.818066,0.382581,20,0.138528,416,0
667,667,,{'scopus_id': 56045879200},"{'full_name': 'Gorlach, M. A.'}",{'department': '[768] физический факультет'},{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'position': 'старший научный сотрудник'},{'total_pub': 10},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'itmo_depart_and_others': '[768] физический факультет'},48,157,6,0.305274,0.33682,56873.793492,0.220986,35,0.183511,207,0
675,675,,{'scopus_id': 55636319972},"{'full_name': 'Shcherbakov, A. A.'}",{'department': '[768] физический факультет'},{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'position': 'научный сотрудник'},{'total_pub': 10},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'itmo_depart_and_others': '[768] физический факультет'},54,265,6,0.319105,0.353791,53227.281561,0.381112,5,0.245283,351,0
771,771,,{'scopus_id': 23092497000},"{'full_name': 'Vyatkin, Valeriy'}",{'department': '[717] факультет информационных технологий и программирования'},{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'position': 'главный научный сотрудник'},{'total_pub': 10},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'itmo_depart_and_others': '[717] факультет информационных технологий и программирования'},27,67,7,0.250583,0.270288,61977.861155,0.023663,16,0.153846,54,0
822,822,,{'scopus_id': 7201565128},"{'full_name': 'Baranov, Alexander V.'}",{'department': 'ITMO Unknown'},{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'position': nan},{'total_pub': 10},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'itmo_depart_and_others': 'ITMO Unknown'},48,159,7,0.293975,0.323861,21969.834958,0.159983,12,0.245567,277,0
981,981,,{'scopus_id': 7005095644},"{'full_name': 'Veiko, Vadim'}",{'department': 'ITMO Unknown'},{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'position': nan},{'total_pub': 10},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'itmo_depart_and_others': 'ITMO Unknown'},65,175,6,0.30668,0.341297,126116.410575,0.195334,4,0.154808,322,0
1652,1652,,{'scopus_id': 45861302000},"{'full_name': 'Rassolkin, Anton'}",{'department': nan},{'country': 'Estonia'},{'university': 'Tallinna Tehnikaülikool'},{'position': nan},{'total_pub': 10},{'itmo_and_others': 'Estonia'},{'itmo_depart_and_others': 'Estonia'},32,115,7,0.248511,0.267851,11683.573517,0.041434,7,0.239919,119,0
55,55,,{'scopus_id': 56520395600},"{'full_name': 'Kolodeznyi, E. S.'}",{'department': 'ITMO Unknown'},{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'position': nan},{'total_pub': 9},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'itmo_depart_and_others': 'ITMO Unknown'},55,240,7,0.272249,0.301223,22221.517305,0.273822,2,0.319192,474,0
170,170,,{'scopus_id': 57198353264},"{'full_name': 'Dvoretckaia, L. N.'}",{'department': nan},{'country': 'Russian Federation'},{'university': 'Alferov University'},{'position': nan},{'total_pub': 9},{'itmo_and_others': 'Russian Federation'},{'itmo_depart_and_others': 'Russian Federation'},43,162,6,0.316469,0.347383,22385.32436,0.331368,1,0.294574,266,0
191,191,,{'scopus_id': 42561790900},"{'full_name': 'Sinev, Ivan S.'}",{'department': '[768] физический факультет'},{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'position': 'старший научный сотрудник'},{'total_pub': 9},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'itmo_depart_and_others': '[768] физический факультет'},40,166,7,0.311012,0.342123,27991.174229,0.258998,19,0.284615,222,0
252,252,,{'scopus_id': 56572767000},"{'full_name': 'Olekhnovich, Roman O.'}",{'department': 'ITMO Unknown'},{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'position': nan},{'total_pub': 9},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'itmo_depart_and_others': 'ITMO Unknown'},27,98,7,0.277464,0.303484,14243.807607,0.08119,13,0.336182,118,0
265,265,,{'scopus_id': 23568349200},"{'full_name': 'Poddubny, Alexander'}",{'department': '[768] физический факультет'},{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'position': 'ведущий научный сотрудник'},{'total_pub': 9},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'itmo_depart_and_others': '[768] физический факультет'},31,111,6,0.288366,0.316112,14235.382481,0.122801,35,0.275269,128,0
272,272,,{'scopus_id': 6602829471},"{'full_name': 'Krizhanovskii, D. N.'}",{'department': 'ITMO Unknown'},{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'position': nan},{'total_pub': 9},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'itmo_depart_and_others': 'ITMO Unknown'},55,195,7,0.273447,0.303969,19802.576892,0.19164,19,0.252525,375,0
