Id,Label,timeset,0,1,2,3,4,5,6,7,8,degree,weighted degree,Eccentricity,closnesscentrality,harmonicclosnesscentrality,betweenesscentrality,stat_inf_class,eigencentrality,clustering,triangles,componentnumber,modularity_class
3147,3147,,{'scopus_id': 55960365900},"{'full_name': 'Petrov, Mikhail'}",{'department': '[768] физический факультет'},{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'position': 'старший научный сотрудник'},{'total_pub': 15},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'itmo_depart_and_others': '[768] физический факультет'},56,162,7,0.295835,0.329165,30354.889846,0,0.387102,0.198701,306,0,6
3221,3221,,{'scopus_id': 54685165900},"{'full_name': 'Slobozhanyuk, Alexey'}",{'department': 'ITMO Unknown'},{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'position': nan},{'total_pub': 15},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'itmo_depart_and_others': 'ITMO Unknown'},55,208,7,0.28722,0.317874,26681.534501,0,0.237902,0.196633,292,0,26
3465,3465,,{'scopus_id': 48161745900},"{'full_name': 'Vaimann, Toomas'}",{'department': 'ITMO Unknown'},{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'position': nan},{'total_pub': 15},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'itmo_depart_and_others': 'ITMO Unknown'},29,178,7,0.24624,0.265056,13038.604707,0,0.045903,0.312808,127,0,25
3469,3469,,{'scopus_id': 6507090891},"{'full_name': 'Lukichev, Dmitry V.'}",{'department': '[761] факультет систем управления и робототехники'},{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}","{'position': 'доцент (квалификационная категория ""ординарный доцент"")'}",{'total_pub': 15},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'itmo_depart_and_others': '[761] факультет систем управления и робототехники'},33,162,7,0.249681,0.269813,34695.254166,0,0.052044,0.232955,123,0,25
4217,4217,,{'scopus_id': 26531130700},"{'full_name': 'Dubavik, Aliaksei'}",{'department': 'ITMO Unknown'},{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'position': nan},{'total_pub': 15},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'itmo_depart_and_others': 'ITMO Unknown'},67,253,8,0.292838,0.325262,53130.890207,0,0.418649,0.206242,456,0,27
4225,4225,,{'scopus_id': 6602189454},"{'full_name': 'Uspenskaya, Mayya'}",{'department': 'ITMO Unknown'},{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'position': nan},{'total_pub': 15},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'itmo_depart_and_others': 'ITMO Unknown'},50,212,7,0.288567,0.31353,75609.093117,0,0.126468,0.180408,221,0,3
2847,2847,,{'scopus_id': 7202768874},"{'full_name': 'Romanov, A. E.'}",{'department': 'ITMO Unknown'},{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'position': nan},{'total_pub': 14},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'itmo_depart_and_others': 'ITMO Unknown'},42,145,7,0.287543,0.312838,69879.861884,0,0.108666,0.16957,146,0,32
2871,2871,,{'scopus_id': 7003772604},"{'full_name': 'Nikonorov, N. V.'}",{'department': 'ITMO Unknown'},{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'position': nan},{'total_pub': 14},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'itmo_depart_and_others': 'ITMO Unknown'},66,207,7,0.2842,0.312576,133269.264154,0,0.140036,0.150583,323,0,2
3158,3158,,{'scopus_id': 46761422200},"{'full_name': 'Pushkarev, Anatoly'}",{'department': '[768] физический факультет'},{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'position': 'старший научный сотрудник'},{'total_pub': 14},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'itmo_depart_and_others': '[768] физический факультет'},65,195,7,0.308234,0.343001,39915.297443,0,0.412274,0.176923,368,0,19
3168,3168,,{'scopus_id': 36616700800},"{'full_name': 'Ushakova, E. V.'}",{'department': '[720] факультет фотоники'},{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'position': 'доцент'},{'total_pub': 14},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'itmo_depart_and_others': '[720] факультет фотоники'},71,271,7,0.306897,0.341351,51146.239862,0,0.481799,0.205231,510,0,27
2920,2920,,{'scopus_id': 35573748100},"{'full_name': 'Kirilenko, D. A.'}",{'department': '[772] факультет наноэлектроники'},{'country': 'Russian Federation'},{'university': 'Ioffe Institute'},{'position': 'инженер'},{'total_pub': 13},{'itmo_and_others': 'Russian Federation'},{'itmo_depart_and_others': 'Russian Federation'},84,266,7,0.312054,0.346593,105964.478695,0,0.52796,0.191337,667,0,15
3020,3020,,{'scopus_id': 7004717756},"{'full_name': 'Pikhtin, N. A.'}",{'department': nan},{'country': 'Russian Federation'},{'university': 'Ioffe Institute'},{'position': nan},{'total_pub': 13},{'itmo_and_others': 'Russian Federation'},{'itmo_depart_and_others': 'Russian Federation'},50,418,7,0.284467,0.310555,7982.848799,0,0.444411,0.483265,592,0,5
3127,3127,,{'scopus_id': 14627509100},"{'full_name': 'Ladutenko, Konstantin'}",{'department': '[768] физический факультет'},{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}","{'position': 'доцент (квалификационная категория ""доцент практики"")'}",{'total_pub': 13},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'itmo_depart_and_others': '[768] физический факультет'},68,176,6,0.308149,0.342469,75000.164338,0,0.405376,0.152327,347,0,6
3309,3309,,{'scopus_id': 15056197500},"{'full_name': 'Krivoshapkina, Elena'}",{'department': '[980] химико-биологический кластер'},{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}","{'position': 'доцент (квалификационная категория ""ординарный доцент"")'}",{'total_pub': 13},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'itmo_depart_and_others': '[980] химико-биологический кластер'},65,178,7,0.282942,0.31156,81255.611321,0,0.110628,0.119231,248,0,23
3329,3329,,{'scopus_id': 57208318420},"{'full_name': 'Chuprov, Sergey'}",{'department': '[763] факультет безопасности информационных технологий'},{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'position': 'инженер'},{'total_pub': 13},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'itmo_depart_and_others': '[763] факультет безопасности информационных технологий'},32,114,7,0.250377,0.26881,52266.198202,0,0.034024,0.165323,82,0,1
3897,3897,,{'scopus_id': 55624732300},"{'full_name': 'Sergeev, Maksim M.'}",{'department': '[772] факультет наноэлектроники'},{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}","{'position': 'ассистент (квалификационная категория ""ассистент"")'}",{'total_pub': 13},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'itmo_depart_and_others': '[772] факультет наноэлектроники'},37,133,8,0.278695,0.304305,21597.109907,0,0.102795,0.208709,139,0,29
3019,3019,,{'scopus_id': 6701673798},"{'full_name': 'Slipchenko, S. O.'}",{'department': nan},{'country': 'Russian Federation'},{'university': 'Ioffe Institute'},{'position': nan},{'total_pub': 12},{'itmo_and_others': 'Russian Federation'},{'itmo_depart_and_others': 'Russian Federation'},49,393,7,0.281004,0.307156,4154.825647,0,0.43854,0.493197,580,0,5
3161,3161,,{'scopus_id': 56526737600},"{'full_name': 'Yankin, Andrei N.'}",{'department': '[768] физический факультет'},{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'position': 'инженер'},{'total_pub': 12},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'itmo_depart_and_others': '[768] физический факультет'},49,161,8,0.266325,0.29123,69829.412963,0,0.134696,0.204082,240,0,38
