Id,Label,timeset,0,1,2,3,4,5,6,7,8,degree,weighted degree,Eccentricity,closnesscentrality,harmonicclosnesscentrality,betweenesscentrality,pageranks,componentnumber,modularity_class,clustering,triangles,eigencentrality
15832,15832,,{'scopus_id': 56780352200},"{'full_name': 'Shubinskiy, Maksim'}",{'department': 'ITMO Unknown'},{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'position': nan},{'total_pub': 1},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'itmo_depart_and_others': 'ITMO Unknown'},2,8,1,1,1,0,0.000833,9,29,1,1,0.001061
15833,15833,,{'scopus_id': 56938763900},"{'full_name': 'Nizomutdinov, Boris'}",{'department': '[233] кафедра управления государственными информационными системами'},{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'position': 'инженер'},{'total_pub': 1},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'itmo_depart_and_others': '[233] кафедра управления государственными информационными системами'},2,8,1,1,1,0,0.000833,9,29,1,1,0.001061
15834,15834,,{'scopus_id': 56027640500},"{'full_name': 'Kononova, Olga'}",{'department': 'ITMO Unknown'},{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'position': nan},{'total_pub': 1},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'itmo_depart_and_others': 'ITMO Unknown'},1,4,1,1,1,0,0.000833,10,30,0,0,0.000463
15835,15835,,{'scopus_id': 57197744230},"{'full_name': 'Grant, Aleksa'}",{'department': nan},{'country': 'United States'},{'university': 'Versany'},{'position': nan},{'total_pub': 1},{'itmo_and_others': 'United States'},{'itmo_depart_and_others': 'United States'},1,4,1,1,1,0,0.000833,10,30,0,0,0.000463
15836,15836,,{'scopus_id': 56217613800},"{'full_name': 'Zakharchuk, Artem'}",{'department': 'ITMO Unknown'},{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'position': nan},{'total_pub': 1},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'itmo_depart_and_others': 'ITMO Unknown'},3,8,7,0.2308,0.246767,0,0.000335,0,7,1,3,0.009484
15838,15838,,{'scopus_id': 56220038700},"{'full_name': 'Tran, Damien'}",{'department': nan},{'country': 'France'},{'university': 'Environnements et Paléoenvironnements Océaniques et Continentaux'},{'position': nan},{'total_pub': 1},{'itmo_and_others': 'France'},{'itmo_depart_and_others': 'France'},17,58,7,0.269815,0.299278,10236.12014,0.001524,0,6,0.139706,19,0.041403
15839,15839,,{'scopus_id': 7003680116},"{'full_name': 'Massabuau, Jean Charles'}",{'department': nan},{'country': 'France'},{'university': 'Environnements et Paléoenvironnements Océaniques et Continentaux'},{'position': nan},{'total_pub': 1},{'itmo_and_others': 'France'},{'itmo_depart_and_others': 'France'},4,16,7,0.246581,0.267246,0,0.000408,0,6,1,6,0.018441
15840,15840,,{'scopus_id': 56470709800},"{'full_name': 'Gritcenko, Polina A.'}",{'department': 'ITMO Unknown'},{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'position': nan},{'total_pub': 1},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'itmo_depart_and_others': 'ITMO Unknown'},4,24,7,0.22988,0.245762,0,0.000393,0,3,1,6,0.016264
15841,15841,,{'scopus_id': 55904872000},"{'full_name': 'Vasilyev, V. A.'}",{'department': 'ITMO Unknown'},{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'position': nan},{'total_pub': 1},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'itmo_depart_and_others': 'ITMO Unknown'},2,8,8,0.18643,0.195155,0,0.000315,0,4,1,1,0.002834
15842,15842,,{'scopus_id': 23388195100},"{'full_name': 'Chaillet, Antoine'}",{'department': nan},{'country': 'France'},{'university': 'CNRS Centre National de la Recherche Scientifique'},{'position': nan},{'total_pub': 1},{'itmo_and_others': 'France'},{'itmo_depart_and_others': 'France'},4,24,7,0.222651,0.237449,0,0.000411,0,3,1,6,0.013388
15844,15844,,{'scopus_id': 57191707498},"{'full_name': 'Furtat, Elena'}",{'department': 'ITMO Unknown'},{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'position': nan},{'total_pub': 1},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'itmo_depart_and_others': 'ITMO Unknown'},2,9,8,0.214578,0.227508,0,0.000347,0,3,1,1,0.004135
15845,15845,,{'scopus_id': 56440024800},"{'full_name': 'Tupichin, Evgeny A.'}",{'department': 'ITMO Unknown'},{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'position': nan},{'total_pub': 1},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'itmo_depart_and_others': 'ITMO Unknown'},2,8,8,0.214578,0.227508,0,0.000347,0,3,1,1,0.004135
15847,15847,,{'scopus_id': 42461174700},"{'full_name': 'Faronov, Maxim V.'}",{'department': 'ITMO Unknown'},{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'position': nan},{'total_pub': 1},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'itmo_depart_and_others': 'ITMO Unknown'},8,55,7,0.225567,0.242894,0,0.000672,0,3,1,28,0.023127
15848,15848,,{'scopus_id': 57191707397},"{'full_name': 'Khvostova, Kseniya A.'}",{'department': 'ITMO Unknown'},{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'position': nan},{'total_pub': 1},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'itmo_depart_and_others': 'ITMO Unknown'},14,73,7,0.24346,0.267459,940.295612,0.001148,0,3,0.43956,40,0.041075
15849,15849,,{'scopus_id': 57191590134},"{'full_name': 'Khvostov, Denis A.'}",{'department': 'ITMO Unknown'},{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'position': nan},{'total_pub': 1},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'itmo_depart_and_others': 'ITMO Unknown'},2,8,7,0.217449,0.231285,0,0.000269,0,3,1,1,0.006268
15850,15850,,{'scopus_id': 56340923600},"{'full_name': 'Guo, Qi'}",{'department': 'ITMO Unknown'},{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'position': nan},{'total_pub': 1},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'itmo_depart_and_others': 'ITMO Unknown'},3,8,8,0.235462,0.253173,0,0.000323,0,3,1,3,0.015087
15851,15851,,{'scopus_id': 57188965204},"{'full_name': 'Korsakov, Ivan V.'}",{'department': 'ITMO Unknown'},{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'position': nan},{'total_pub': 1},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'itmo_depart_and_others': 'ITMO Unknown'},11,56,7,0.268935,0.294299,2433.19967,0.000788,0,8,0.563636,31,0.08649
15852,15852,,{'scopus_id': 57191043873},"{'full_name': 'Milton, Finn Purcell'}",{'department': nan},{'country': 'Ireland'},{'university': 'Trinity College Dublin'},{'position': nan},{'total_pub': 1},{'itmo_and_others': 'Ireland'},{'itmo_depart_and_others': 'Ireland'},8,28,7,0.259851,0.280391,0,0.00056,0,8,1,28,0.075141
15853,15853,,{'scopus_id': 36573298700},"{'full_name': 'Cherevkov, Sergei A.'}","{'department': '[425] центр ""Информационные оптические технологии""'}",{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'position': 'научный сотрудник'},{'total_pub': 1},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}","{'itmo_depart_and_others': '[425] центр ""Информационные оптические технологии""'}",13,121,7,0.27424,0.298488,166.940802,0.000838,0,8,0.653846,51,0.10476
15854,15854,,{'scopus_id': 12140685600},"{'full_name': 'Yankovskaya, E. A.'}",{'department': 'ITMO Unknown'},{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'position': nan},{'total_pub': 1},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'itmo_depart_and_others': 'ITMO Unknown'},13,59,6,0.300286,0.331153,2113.392691,0.000831,0,8,0.461538,36,0.171052
15858,15858,,{'scopus_id': 57190383341},"{'full_name': 'Verchenko, A.'}",{'department': 'ITMO Unknown'},{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'position': nan},{'total_pub': 1},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'itmo_depart_and_others': 'ITMO Unknown'},3,12,8,0.195262,0.206003,0,0.000469,0,16,1,3,0.003993
15860,15860,,{'scopus_id': 57202813630},"{'full_name': 'Vlasova, M.'}",{'department': nan},{'country': 'Russian Federation'},{'university': 'Saint Petersburg International Banking Institute'},{'position': nan},{'total_pub': 1},{'itmo_and_others': 'Russian Federation'},{'itmo_depart_and_others': 'Russian Federation'},4,12,7,0.222179,0.237121,0,0.000553,0,16,1,6,0.009025
15861,15861,,{'scopus_id': 35369414000},"{'full_name': 'Sivitski, A.'}",{'department': nan},{'country': 'Estonia'},{'university': 'Tallinna Tehnikaülikool'},{'position': nan},{'total_pub': 1},{'itmo_and_others': 'Estonia'},{'itmo_depart_and_others': 'Estonia'},5,23,7,0.222222,0.237555,265.621471,0.0007,0,16,0.7,7,0.009664
15862,15862,,{'scopus_id': 57189523302},"{'full_name': 'Sankova, T. P.'}",{'department': 'ITMO Unknown'},{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'position': nan},{'total_pub': 1},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'itmo_depart_and_others': 'ITMO Unknown'},14,52,7,0.249406,0.271788,0,0.000838,0,8,1,91,0.06202
15863,15863,,{'scopus_id': 57163457500},"{'full_name': 'Sosnin, I. M.'}",{'department': 'ITMO Unknown'},{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'position': nan},{'total_pub': 1},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'itmo_depart_and_others': 'ITMO Unknown'},14,52,7,0.249406,0.271788,0,0.000838,0,8,1,91,0.06202
15864,15864,,{'scopus_id': 35728918100},"{'full_name': 'Karpenko, M. N.'}",{'department': 'ITMO Unknown'},{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'position': nan},{'total_pub': 1},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'itmo_depart_and_others': 'ITMO Unknown'},14,52,7,0.249406,0.271788,0,0.000838,0,8,1,91,0.06202
15865,15865,,{'scopus_id': 57189525902},"{'full_name': 'Orlov, Yu A.'}",{'department': 'ITMO Unknown'},{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'position': nan},{'total_pub': 1},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'itmo_depart_and_others': 'ITMO Unknown'},14,75,7,0.249406,0.271788,0,0.000838,0,8,1,91,0.06202
15866,15866,,{'scopus_id': 57202670962},"{'full_name': 'Polyakov, D. S.'}",{'department': nan},{'country': 'Russian Federation'},{'university': 'Institute of Experimental Medicine of the North-West Branch of the Russian Academy of Medical Sciences'},{'position': nan},{'total_pub': 1},{'itmo_and_others': 'Russian Federation'},{'itmo_depart_and_others': 'Russian Federation'},14,52,7,0.249406,0.271788,0,0.000838,0,8,1,91,0.06202
15867,15867,,{'scopus_id': 57189518043},"{'full_name': 'Skomorokhova, E. A.'}",{'department': 'ITMO Unknown'},{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'position': nan},{'total_pub': 1},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'itmo_depart_and_others': 'ITMO Unknown'},14,52,7,0.249406,0.271788,0,0.000838,0,8,1,91,0.06202
15868,15868,,{'scopus_id': 57189516443},"{'full_name': 'Sukhanova, A. S.'}",{'department': 'ITMO Unknown'},{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'position': nan},{'total_pub': 1},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'itmo_depart_and_others': 'ITMO Unknown'},14,52,7,0.249406,0.271788,0,0.000838,0,8,1,91,0.06202
15869,15869,,{'scopus_id': 57189521429},"{'full_name': 'Rozhkova, N. A.'}",{'department': 'ITMO Unknown'},{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'position': nan},{'total_pub': 1},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'itmo_depart_and_others': 'ITMO Unknown'},14,52,7,0.249406,0.271788,0,0.000838,0,8,1,91,0.06202
15870,15870,,{'scopus_id': 23977371200},"{'full_name': 'Babich, P. S.'}",{'department': nan},{'country': 'Russian Federation'},{'university': 'Herzen State Pedagogical University of Russia'},{'position': nan},{'total_pub': 1},{'itmo_and_others': 'Russian Federation'},{'itmo_depart_and_others': 'Russian Federation'},14,52,7,0.249406,0.271788,0,0.000838,0,8,1,91,0.06202
15871,15871,,{'scopus_id': 57189514667},"{'full_name': 'Kudryavtseva, P. S.'}",{'department': nan},{'country': 'Russian Federation'},{'university': 'Herzen State Pedagogical University of Russia'},{'position': nan},{'total_pub': 1},{'itmo_and_others': 'Russian Federation'},{'itmo_depart_and_others': 'Russian Federation'},14,52,7,0.249406,0.271788,0,0.000838,0,8,1,91,0.06202
15872,15872,,{'scopus_id': 56376647100},"{'full_name': 'Shafeev, M. R.'}",{'department': nan},{'country': 'Russian Federation'},{'university': 'Togliatti State University'},{'position': nan},{'total_pub': 1},{'itmo_and_others': 'Russian Federation'},{'itmo_depart_and_others': 'Russian Federation'},14,52,7,0.249406,0.271788,0,0.000838,0,8,1,91,0.06202
15873,15873,,{'scopus_id': 7005630355},"{'full_name': 'Kauppinen, Esko I.'}",{'department': nan},{'country': 'Finland'},{'university': 'Aalto University'},{'position': nan},{'total_pub': 1},{'itmo_and_others': 'Finland'},{'itmo_depart_and_others': 'Finland'},23,152,6,0.281121,0.310529,7018.747156,0.001323,0,8,0.501976,127,0.126415
15874,15874,,{'scopus_id': 7004282122},"{'full_name': 'Nasibulin, Albert G.'}",{'department': nan},{'country': 'Finland'},{'university': 'Aalto University'},{'position': nan},{'total_pub': 1},{'itmo_and_others': 'Finland'},{'itmo_depart_and_others': 'Finland'},9,36,7,0.26299,0.285013,0,0.0006,0,8,1,36,0.070166
15875,15875,,{'scopus_id': 6505787608},"{'full_name': 'Tochilina, Tatiana V.'}",{'department': 'ITMO Unknown'},{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'position': nan},{'total_pub': 1},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'itmo_depart_and_others': 'ITMO Unknown'},2,9,8,0.199896,0.210555,0,0.000287,0,2,1,1,0.005018
15877,15877,,{'scopus_id': 7005467393},"{'full_name': 'Kujawinska, Malgorzata'}",{'department': nan},{'country': 'Poland'},{'university': 'Politechnika Warszawska'},{'position': nan},{'total_pub': 1},{'itmo_and_others': 'Poland'},{'itmo_depart_and_others': 'Poland'},9,51,8,0.204574,0.219863,0,0.000852,0,2,1,36,0.018425
15878,15878,,{'scopus_id': 35077660000},"{'full_name': 'Livshits, Irina'}",{'department': 'ITMO Unknown'},{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'position': nan},{'total_pub': 1},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'itmo_depart_and_others': 'ITMO Unknown'},9,36,8,0.204574,0.219863,0,0.000852,0,2,1,36,0.018425
15879,15879,,{'scopus_id': 6507708349},"{'full_name': 'Styk, Adam'}",{'department': nan},{'country': 'Poland'},{'university': 'Politechnika Warszawska'},{'position': nan},{'total_pub': 1},{'itmo_and_others': 'Poland'},{'itmo_depart_and_others': 'Poland'},9,36,8,0.204574,0.219863,0,0.000852,0,2,1,36,0.018425
15881,15881,,{'scopus_id': 57498969100},"{'full_name': 'Ermolayeva, Elena'}",{'department': 'ITMO Unknown'},{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'position': nan},{'total_pub': 1},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'itmo_depart_and_others': 'ITMO Unknown'},9,36,8,0.204574,0.219863,0,0.000852,0,2,1,36,0.018425
15884,15884,,{'scopus_id': 37097097100},"{'full_name': 'Doynikova, Elena'}",{'department': nan},{'country': 'Russian Federation'},{'university': 'St. Petersburg Federal Research Center of the Russian Academy of Sciences'},{'position': nan},{'total_pub': 1},{'itmo_and_others': 'Russian Federation'},{'itmo_depart_and_others': 'Russian Federation'},9,68,7,0.25038,0.270211,5513.624636,0.00086,0,2,0.444444,16,0.023682
15885,15885,,{'scopus_id': 35404031600},"{'full_name': 'Ilyin, Viacheslav A.'}",{'department': nan},{'country': 'Russian Federation'},"{'university': 'National Research Centre ""Kurchatov Institute""'}",{'position': nan},{'total_pub': 1},{'itmo_and_others': 'Russian Federation'},{'itmo_depart_and_others': 'Russian Federation'},6,27,7,0.2374,0.255245,0,0.000557,0,7,1,15,0.021304
15886,15886,,{'scopus_id': 7004676843},"{'full_name': 'Athanassoulis, Gerassimos A.'}",{'department': 'ITMO Unknown'},{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'position': nan},{'total_pub': 1},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'itmo_depart_and_others': 'ITMO Unknown'},6,27,7,0.2374,0.255245,0,0.000557,0,7,1,15,0.021304
15887,15887,,{'scopus_id': 35227521100},"{'full_name': 'Klimentov, Alexei A.'}",{'department': nan},{'country': 'Russian Federation'},"{'university': 'National Research Centre ""Kurchatov Institute""'}",{'position': nan},{'total_pub': 1},{'itmo_and_others': 'Russian Federation'},{'itmo_depart_and_others': 'Russian Federation'},6,20,7,0.2374,0.255245,0,0.000557,0,7,1,15,0.021304
15888,15888,,{'scopus_id': 57188737492},"{'full_name': 'Krikunov, Alexey V.'}",{'department': 'ITMO Unknown'},{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'position': nan},{'total_pub': 1},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'itmo_depart_and_others': 'ITMO Unknown'},8,15,7,0.247268,0.264861,200.26529,0.000701,0,7,0.642857,18,0.025637
15890,15890,,{'scopus_id': 57188737060},"{'full_name': 'Nikishova, Anna V.'}",{'department': 'ITMO Unknown'},{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'position': nan},{'total_pub': 1},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'itmo_depart_and_others': 'ITMO Unknown'},4,15,8,0.22721,0.242299,0,0.000392,0,7,1,6,0.013311
15891,15891,,{'scopus_id': 56400933200},"{'full_name': 'Zun, Pavel S.'}",{'department': '[427] научно-исследовательский институт наукоемких компьютерных технологий'},{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'position': 'инженер'},{'total_pub': 1},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'itmo_depart_and_others': '[427] научно-исследовательский институт наукоемких компьютерных технологий'},9,27,7,0.24305,0.260409,283.703753,0.000758,0,7,0.527778,19,0.026035
15896,15896,,{'scopus_id': 57188738905},"{'full_name': 'Syomov, Ilya I.'}",{'department': 'ITMO Unknown'},{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'position': nan},{'total_pub': 1},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'itmo_depart_and_others': 'ITMO Unknown'},8,33,7,0.231263,0.246781,25.43705,0.000694,0,7,0.678571,19,0.019721
15897,15897,,{'scopus_id': 57188740055},"{'full_name': 'Yakovlev, Alexey N.'}",{'department': 'ITMO Unknown'},{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'position': nan},{'total_pub': 1},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'itmo_depart_and_others': 'ITMO Unknown'},5,16,8,0.225391,0.239709,0,0.000476,0,7,1,10,0.013618
15898,15898,,{'scopus_id': 57188741483},"{'full_name': 'Melnikov, Valentin R.'}",{'department': 'ITMO Unknown'},{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'position': nan},{'total_pub': 1},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'itmo_depart_and_others': 'ITMO Unknown'},8,21,7,0.250924,0.269469,515.38805,0.000707,0,7,0.571429,16,0.026451
15902,15902,,{'scopus_id': 57188587427},"{'full_name': 'Dolganov, Vladislav'}",{'department': 'ITMO Unknown'},{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'position': nan},{'total_pub': 1},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'itmo_depart_and_others': 'ITMO Unknown'},2,8,9,0.164928,0.170709,0,0.000421,0,1,1,1,0.001435
15904,15904,,{'scopus_id': 57209025430},"{'full_name': 'Smirnov, S. V.'}",{'department': 'ITMO Unknown'},{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'position': nan},{'total_pub': 1},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'itmo_depart_and_others': 'ITMO Unknown'},4,16,7,0.242539,0.259348,0,0.000397,0,26,1,6,0.015294
15905,15905,,{'scopus_id': 57170088300},"{'full_name': 'Korotkova, Natalia'}",{'department': 'ITMO Unknown'},{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'position': nan},{'total_pub': 1},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'itmo_depart_and_others': 'ITMO Unknown'},13,36,7,0.272684,0.298304,9091.725778,0.001041,0,7,0.192308,15,0.039723
15906,15906,,{'scopus_id': 57170855100},"{'full_name': 'Pys̈, Grzegorz'}",{'department': nan},{'country': 'Poland'},{'university': 'Politechnika Warszawska'},{'position': nan},{'total_pub': 1},{'itmo_and_others': 'Poland'},{'itmo_depart_and_others': 'Poland'},1,3,8,0.199861,0.210122,0,0.000209,0,2,0,0,0.002761
15908,15908,,{'scopus_id': 37074642100},"{'full_name': 'Ezhova, Vasilisa'}",{'department': 'ITMO Unknown'},{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'position': nan},{'total_pub': 1},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'itmo_depart_and_others': 'ITMO Unknown'},2,8,8,0.19395,0.204589,0,0.000331,0,2,1,1,0.003439
15909,15909,,{'scopus_id': 56034363200},"{'full_name': 'Zhukova, Tatiana'}",{'department': 'ITMO Unknown'},{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'position': nan},{'total_pub': 1},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'itmo_depart_and_others': 'ITMO Unknown'},4,24,8,0.199965,0.211422,0,0.000503,0,2,1,6,0.006666
15910,15910,,{'scopus_id': 56888628500},"{'full_name': 'Garshin, Aleksei'}",{'department': 'ITMO Unknown'},{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'position': nan},{'total_pub': 1},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'itmo_depart_and_others': 'ITMO Unknown'},4,16,8,0.199965,0.211422,0,0.000503,0,2,1,6,0.006666
15911,15911,,{'scopus_id': 57170872000},"{'full_name': 'Dantcaranov, Ruslan'}",{'department': 'ITMO Unknown'},{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'position': nan},{'total_pub': 1},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'itmo_depart_and_others': 'ITMO Unknown'},4,16,8,0.199965,0.211422,0,0.000503,0,2,1,6,0.006666
15912,15912,,{'scopus_id': 55568912500},"{'full_name': 'Van Luen, Nguen'}",{'department': 'ITMO Unknown'},{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'position': nan},{'total_pub': 1},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'itmo_depart_and_others': 'ITMO Unknown'},2,8,8,0.19395,0.204589,0,0.000331,0,2,1,1,0.003439
15913,15913,,{'scopus_id': 57170903100},"{'full_name': 'Ekimenkova, Alisa'}",{'department': 'ITMO Unknown'},{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'position': nan},{'total_pub': 1},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'itmo_depart_and_others': 'ITMO Unknown'},2,8,8,0.199896,0.210555,0,0.000288,0,2,1,1,0.004791
